"serial","f","h","g","BF","father_serial","h0","H_min","last_H_min_update","f_max","node_max"
"1561","3.0","3.0","11","10","938","4.0","3.0","1549","4.0","2054"
"1562","3.0","3.0","11","10","938","4.0","3.0","1550","4.0","2054"
"1563","3.0","3.0","11","10","940","4.0","3.0","1551","4.0","2054"
"1564","3.0","3.0","11","10","941","4.0","3.0","1552","4.0","2054"
"1565","3.0","3.0","11","10","941","4.0","3.0","1553","4.0","2054"
"1566","3.0","3.0","11","10","944","4.0","3.0","1554","4.0","2054"
"1567","3.0","3.0","11","10","944","4.0","3.0","1555","4.0","2054"
"1568","3.0","3.0","11","10","946","4.0","3.0","1556","4.0","2054"
"1569","3.0","3.0","11","10","946","4.0","3.0","1557","4.0","2054"
"1570","3.0","3.0","11","10","947","4.0","3.0","1558","4.0","2054"
"1571","3.0","3.0","11","10","947","4.0","3.0","1559","4.0","2054"
"1572","3.0","3.0","11","10","948","4.0","3.0","1560","4.0","2054"
"1573","3.0","3.0","11","10","948","4.0","3.0","1561","4.0","2054"
"1574","3.0","3.0","11","10","948","4.0","3.0","1562","4.0","2054"
"1575","3.0","3.0","11","10","949","4.0","3.0","1563","4.0","2054"
"1576","3.0","3.0","11","10","949","4.0","3.0","1564","4.0","2054"
"1577","3.0","3.0","11","10","950","4.0","3.0","1565","4.0","2054"
"1578","3.0","3.0","11","10","950","4.0","3.0","1566","4.0","2054"
"1579","3.0","3.0","11","10","951","4.0","3.0","1567","4.0","2054"
"1580","3.0","3.0","11","10","951","4.0","3.0","1568","4.0","2054"
"1581","3.0","3.0","11","10","952","4.0","3.0","1569","4.0","2054"
"1582","3.0","3.0","11","10","952","4.0","3.0","1570","4.0","2054"
"1583","3.0","3.0","11","10","953","4.0","3.0","1571","4.0","2054"
"1584","3.0","3.0","11","10","954","4.0","3.0","1572","4.0","2054"
"1585","3.0","3.0","11","10","954","4.0","3.0","1573","4.0","2054"
"1586","3.0","3.0","11","10","954","4.0","3.0","1574","4.0","2054"
"1587","3.0","3.0","11","10","955","4.0","3.0","1575","4.0","2054"
"1588","3.0","3.0","11","10","956","4.0","3.0","1576","4.0","2054"
"1589","3.0","3.0","11","10","957","4.0","3.0","1577","4.0","2054"
"1590","3.0","3.0","11","10","957","4.0","3.0","1578","4.0","2054"
"1591","3.0","3.0","11","10","958","4.0","3.0","1579","4.0","2054"
"1592","3.0","3.0","11","10","963","4.0","3.0","1580","4.0","2054"
"1593","3.0","3.0","11","10","963","4.0","3.0","1581","4.0","2054"
"1594","3.0","3.0","11","10","963","4.0","3.0","1582","4.0","2054"
"1595","3.0","3.0","11","10","964","4.0","3.0","1583","4.0","2054"
"1596","3.0","3.0","11","10","964","4.0","3.0","1584","4.0","2054"
"1597","3.0","3.0","11","10","965","4.0","3.0","1585","4.0","2054"
"1598","3.0","3.0","11","10","966","4.0","3.0","1586","4.0","2054"
"1599","3.0","3.0","11","10","966","4.0","3.0","1587","4.0","2054"
"1600","3.0","3.0","11","10","967","4.0","3.0","1588","4.0","2054"
"1601","3.0","3.0","11","10","967","4.0","3.0","1589","4.0","2054"
"1602","3.0","3.0","11","10","967","4.0","3.0","1590","4.0","2054"
"1603","3.0","3.0","11","10","968","4.0","3.0","1591","4.0","2054"
"1604","3.0","3.0","11","10","968","4.0","3.0","1592","4.0","2054"
"1605","3.0","3.0","11","10","968","4.0","3.0","1593","4.0","2054"
"1606","3.0","3.0","11","10","969","4.0","3.0","1594","4.0","2054"
"1607","3.0","3.0","11","10","969","4.0","3.0","1595","4.0","2054"
"1608","3.0","3.0","11","10","969","4.0","3.0","1596","4.0","2054"
"1609","3.0","3.0","11","10","981","4.0","3.0","1597","4.0","2054"
"1610","3.0","3.0","11","10","982","4.0","3.0","1598","4.0","2054"
"1611","3.0","3.0","11","10","982","4.0","3.0","1599","4.0","2054"
"1612","3.0","3.0","11","10","982","4.0","3.0","1600","4.0","2054"
"1613","3.0","3.0","11","10","986","4.0","3.0","1601","4.0","2054"
"1614","3.0","3.0","11","10","987","4.0","3.0","1602","4.0","2054"
"1615","3.0","3.0","11","10","988","4.0","3.0","1603","4.0","2054"
"1616","2.0","2.0","12","10","1615","4.0","2.0","0","4.0","2054"
"1617","3.0","3.0","11","10","988","4.0","2.0","1","4.0","2054"
"1618","3.0","3.0","11","10","988","4.0","2.0","2","4.0","2054"
"1619","3.0","3.0","11","10","988","4.0","2.0","3","4.0","2054"
"1620","3.0","3.0","11","10","988","4.0","2.0","4","4.0","2054"
"1621","3.0","3.0","11","10","989","4.0","2.0","5","4.0","2054"
"1622","3.0","3.0","11","10","989","4.0","2.0","6","4.0","2054"
"1623","3.0","3.0","11","10","989","4.0","2.0","7","4.0","2054"
"1624","3.0","3.0","11","10","989","4.0","2.0","8","4.0","2054"
"1625","3.0","3.0","11","10","989","4.0","2.0","9","4.0","2054"
"1626","3.0","3.0","11","10","990","4.0","2.0","10","4.0","2054"
"1627","3.0","3.0","11","10","990","4.0","2.0","11","4.0","2054"
"1628","3.0","3.0","11","10","992","4.0","2.0","12","4.0","2054"
"1629","3.0","3.0","11","10","993","4.0","2.0","13","4.0","2054"
"1630","3.0","3.0","11","10","993","4.0","2.0","14","4.0","2054"
"1631","3.0","3.0","11","10","993","4.0","2.0","15","4.0","2054"
"1632","3.0","3.0","11","10","993","4.0","2.0","16","4.0","2054"
"1633","3.0","3.0","11","10","993","4.0","2.0","17","4.0","2054"
"1634","3.0","3.0","11","10","994","4.0","2.0","18","4.0","2054"
"1635","3.0","3.0","11","10","995","4.0","2.0","19","4.0","2054"
"1636","3.0","3.0","11","10","995","4.0","2.0","20","4.0","2054"
"1637","3.0","3.0","11","10","997","4.0","2.0","21","4.0","2054"
"1638","3.0","3.0","11","10","1002","4.0","2.0","22","4.0","2054"
"1639","3.0","3.0","11","10","1005","4.0","2.0","23","4.0","2054"
"1640","3.0","3.0","11","10","1005","4.0","2.0","24","4.0","2054"
"1641","3.0","3.0","11","10","1006","4.0","2.0","25","4.0","2054"
"1642","3.0","3.0","11","10","1006","4.0","2.0","26","4.0","2054"
"1643","3.0","3.0","11","10","1007","4.0","2.0","27","4.0","2054"
"1644","3.0","3.0","11","10","1007","4.0","2.0","28","4.0","2054"
"1645","3.0","3.0","11","10","1008","4.0","2.0","29","4.0","2054"
"1646","3.0","3.0","11","10","1008","4.0","2.0","30","4.0","2054"
"1647","3.0","3.0","11","10","1009","4.0","2.0","31","4.0","2054"
"1648","3.0","3.0","11","10","1009","4.0","2.0","32","4.0","2054"
"1649","3.0","3.0","11","10","1009","4.0","2.0","33","4.0","2054"
"1650","3.0","3.0","11","10","1010","4.0","2.0","34","4.0","2054"
"1651","3.0","3.0","11","10","1010","4.0","2.0","35","4.0","2054"
"1652","3.0","3.0","11","10","1010","4.0","2.0","36","4.0","2054"
"1653","3.0","3.0","11","10","1012","4.0","2.0","37","4.0","2054"
"1654","3.0","3.0","11","10","1014","4.0","2.0","38","4.0","2054"
"1655","3.0","3.0","11","10","1014","4.0","2.0","39","4.0","2054"
"1656","3.0","3.0","11","10","1014","4.0","2.0","40","4.0","2054"
"1657","3.0","3.0","11","10","1015","4.0","2.0","41","4.0","2054"
"1658","3.0","3.0","11","10","1015","4.0","2.0","42","4.0","2054"
"1659","3.0","3.0","11","10","1015","4.0","2.0","43","4.0","2054"
"1660","3.0","3.0","11","10","1016","4.0","2.0","44","4.0","2054"
"1661","3.0","3.0","11","10","1017","4.0","2.0","45","4.0","2054"
"1662","3.0","3.0","11","10","1019","4.0","2.0","46","4.0","2054"
"1663","3.0","3.0","11","10","1020","4.0","2.0","47","4.0","2054"
"1664","3.0","3.0","11","10","1020","4.0","2.0","48","4.0","2054"
"1665","3.0","3.0","11","10","1020","4.0","2.0","49","4.0","2054"
"1666","3.0","3.0","11","10","1020","4.0","2.0","50","4.0","2054"
"1667","3.0","3.0","11","10","1022","4.0","2.0","51","4.0","2054"
"1668","3.0","3.0","11","10","1023","4.0","2.0","52","4.0","2054"
"1669","3.0","3.0","11","10","1024","4.0","2.0","53","4.0","2054"
"1670","3.0","3.0","11","10","1025","4.0","2.0","54","4.0","2054"
"1671","3.0","3.0","11","10","1026","4.0","2.0","55","4.0","2054"
"1672","3.0","3.0","11","10","1027","4.0","2.0","56","4.0","2054"
"1673","3.0","3.0","11","10","1028","4.0","2.0","57","4.0","2054"
"1674","3.0","3.0","11","10","1028","4.0","2.0","58","4.0","2054"
"1675","3.0","3.0","11","10","1029","4.0","2.0","59","4.0","2054"
"1676","3.0","3.0","11","10","1029","4.0","2.0","60","4.0","2054"
"1677","3.0","3.0","11","10","1034","4.0","2.0","61","4.0","2054"
"1678","3.0","3.0","11","10","1034","4.0","2.0","62","4.0","2054"
"1679","3.0","3.0","11","10","1034","4.0","2.0","63","4.0","2054"
"1680","3.0","3.0","11","10","1036","4.0","2.0","64","4.0","2054"
"1681","3.0","3.0","11","10","1036","4.0","2.0","65","4.0","2054"
"1682","3.0","3.0","11","10","1036","4.0","2.0","66","4.0","2054"
"1683","3.0","3.0","11","10","1037","4.0","2.0","67","4.0","2054"
"1684","3.0","3.0","11","10","1037","4.0","2.0","68","4.0","2054"
"1685","3.0","3.0","11","10","1039","4.0","2.0","69","4.0","2054"
"1686","3.0","3.0","11","10","1039","4.0","2.0","70","4.0","2054"
"1687","3.0","3.0","11","10","1039","4.0","2.0","71","4.0","2054"
"1688","3.0","3.0","11","10","1039","4.0","2.0","72","4.0","2054"
"1689","3.0","3.0","11","10","1039","4.0","2.0","73","4.0","2054"
"1690","3.0","3.0","11","10","1040","4.0","2.0","74","4.0","2054"
"1691","3.0","3.0","11","10","1040","4.0","2.0","75","4.0","2054"
"1692","3.0","3.0","11","10","1044","4.0","2.0","76","4.0","2054"
"1693","3.0","3.0","11","10","1044","4.0","2.0","77","4.0","2054"
"1694","3.0","3.0","11","10","1046","4.0","2.0","78","4.0","2054"
"1695","3.0","3.0","11","10","1047","4.0","2.0","79","4.0","2054"
"1696","3.0","3.0","11","10","1047","4.0","2.0","80","4.0","2054"
"1697","3.0","3.0","11","10","1048","4.0","2.0","81","4.0","2054"
"1698","3.0","3.0","11","10","1048","4.0","2.0","82","4.0","2054"
"1699","3.0","3.0","11","10","1049","4.0","2.0","83","4.0","2054"
"1700","3.0","3.0","11","10","1050","4.0","2.0","84","4.0","2054"
"1701","3.0","3.0","11","10","1050","4.0","2.0","85","4.0","2054"
"1702","3.0","3.0","11","10","1054","4.0","2.0","86","4.0","2054"
"1703","3.0","3.0","11","10","1054","4.0","2.0","87","4.0","2054"
"1704","3.0","3.0","11","10","1055","4.0","2.0","88","4.0","2054"
"1705","3.0","3.0","11","10","1055","4.0","2.0","89","4.0","2054"
"1706","3.0","3.0","11","10","1055","4.0","2.0","90","4.0","2054"
"1707","3.0","3.0","11","10","1056","4.0","2.0","91","4.0","2054"
"1708","3.0","3.0","11","10","1056","4.0","2.0","92","4.0","2054"
"1709","3.0","3.0","11","10","1058","4.0","2.0","93","4.0","2054"
"1710","3.0","3.0","11","10","1059","4.0","2.0","94","4.0","2054"
"1711","3.0","3.0","11","10","1060","4.0","2.0","95","4.0","2054"
"1712","3.0","3.0","11","10","1061","4.0","2.0","96","4.0","2054"
"1713","3.0","3.0","11","10","1062","4.0","2.0","97","4.0","2054"
"1714","3.0","3.0","11","10","1063","4.0","2.0","98","4.0","2054"
"1715","3.0","3.0","11","10","1063","4.0","2.0","99","4.0","2054"
"1716","3.0","3.0","11","10","1066","4.0","2.0","100","4.0","2054"
"1717","3.0","3.0","11","10","1066","4.0","2.0","101","4.0","2054"
"1718","3.0","3.0","11","10","1066","4.0","2.0","102","4.0","2054"
"1719","3.0","3.0","11","10","1067","4.0","2.0","103","4.0","2054"
"1720","3.0","3.0","11","10","1067","4.0","2.0","104","4.0","2054"
"1721","3.0","3.0","11","10","1067","4.0","2.0","105","4.0","2054"
"1722","3.0","3.0","11","10","1067","4.0","2.0","106","4.0","2054"
"1723","3.0","3.0","11","10","1068","4.0","2.0","107","4.0","2054"
"1724","3.0","3.0","11","10","1068","4.0","2.0","108","4.0","2054"
"1725","3.0","3.0","11","10","1068","4.0","2.0","109","4.0","2054"
"1726","3.0","3.0","11","10","1068","4.0","2.0","110","4.0","2054"
"1727","3.0","3.0","11","10","1068","4.0","2.0","111","4.0","2054"
"1728","3.0","3.0","11","10","1071","4.0","2.0","112","4.0","2054"
"1729","3.0","3.0","11","10","1072","4.0","2.0","113","4.0","2054"
"1730","3.0","3.0","11","10","1072","4.0","2.0","114","4.0","2054"
"1731","3.0","3.0","11","10","1072","4.0","2.0","115","4.0","2054"
"1732","3.0","3.0","11","10","1073","4.0","2.0","116","4.0","2054"
"1733","3.0","3.0","11","10","1073","4.0","2.0","117","4.0","2054"
"1734","3.0","3.0","11","10","1073","4.0","2.0","118","4.0","2054"
"1735","3.0","3.0","11","10","1075","4.0","2.0","119","4.0","2054"
"1736","3.0","3.0","11","10","1076","4.0","2.0","120","4.0","2054"
"1737","3.0","3.0","11","10","1076","4.0","2.0","121","4.0","2054"
"1738","3.0","3.0","11","10","1078","4.0","2.0","122","4.0","2054"
"1739","3.0","3.0","11","10","1078","4.0","2.0","123","4.0","2054"
"1740","3.0","3.0","11","10","1082","4.0","2.0","124","4.0","2054"
"1741","3.0","3.0","11","10","1082","4.0","2.0","125","4.0","2054"
"1742","3.0","3.0","11","10","1084","4.0","2.0","126","4.0","2054"
"1743","3.0","3.0","11","10","1084","4.0","2.0","127","4.0","2054"
"1744","3.0","3.0","11","10","1087","4.0","2.0","128","4.0","2054"
"1745","3.0","3.0","11","10","1087","4.0","2.0","129","4.0","2054"
"1746","3.0","3.0","11","10","1087","4.0","2.0","130","4.0","2054"
"1747","3.0","3.0","11","10","1088","4.0","2.0","131","4.0","2054"
"1748","3.0","3.0","11","10","1088","4.0","2.0","132","4.0","2054"
"1749","3.0","3.0","11","10","1089","4.0","2.0","133","4.0","2054"
"1750","3.0","3.0","11","10","1089","4.0","2.0","134","4.0","2054"
"1751","3.0","3.0","11","10","1089","4.0","2.0","135","4.0","2054"
"1752","3.0","3.0","11","10","1090","4.0","2.0","136","4.0","2054"
"1753","3.0","3.0","11","10","1091","4.0","2.0","137","4.0","2054"
"1754","3.0","3.0","11","10","1092","4.0","2.0","138","4.0","2054"
"1755","3.0","3.0","11","10","1093","4.0","2.0","139","4.0","2054"
"1756","3.0","3.0","11","10","1093","4.0","2.0","140","4.0","2054"
"1757","3.0","3.0","11","10","1094","4.0","2.0","141","4.0","2054"
"1758","3.0","3.0","11","10","1094","4.0","2.0","142","4.0","2054"
"1759","3.0","3.0","11","10","1096","4.0","2.0","143","4.0","2054"
"1760","3.0","3.0","11","10","1096","4.0","2.0","144","4.0","2054"
"1761","3.0","3.0","11","10","1096","4.0","2.0","145","4.0","2054"
"1762","3.0","3.0","11","10","1096","4.0","2.0","146","4.0","2054"
"1763","3.0","3.0","11","10","1096","4.0","2.0","147","4.0","2054"
"1764","3.0","3.0","11","10","1097","4.0","2.0","148","4.0","2054"
"1765","3.0","3.0","11","10","1097","4.0","2.0","149","4.0","2054"
"1766","3.0","3.0","11","10","1097","4.0","2.0","150","4.0","2054"
"1767","3.0","3.0","11","10","1097","4.0","2.0","151","4.0","2054"
"1768","3.0","3.0","11","10","1100","4.0","2.0","152","4.0","2054"
"1769","3.0","3.0","11","10","1100","4.0","2.0","153","4.0","2054"
"1770","3.0","3.0","11","10","1100","4.0","2.0","154","4.0","2054"
"1771","3.0","3.0","11","10","1101","4.0","2.0","155","4.0","2054"
"1772","3.0","3.0","11","10","1101","4.0","2.0","156","4.0","2054"
"1773","3.0","3.0","11","10","1101","4.0","2.0","157","4.0","2054"
"1774","3.0","3.0","11","10","1102","4.0","2.0","158","4.0","2054"
"1775","3.0","3.0","11","10","1102","4.0","2.0","159","4.0","2054"
"1776","3.0","3.0","12","10","1103","4.0","2.0","160","4.0","2054"
"1777","3.0","3.0","12","10","1103","4.0","2.0","161","4.0","2054"
"1778","3.0","3.0","12","10","1107","4.0","2.0","162","4.0","2054"
"1779","3.0","3.0","12","10","1108","4.0","2.0","163","4.0","2054"
"1780","3.0","3.0","12","10","1108","4.0","2.0","164","4.0","2054"
"1781","3.0","3.0","12","10","1110","4.0","2.0","165","4.0","2054"
"1782","3.0","3.0","12","10","1111","4.0","2.0","166","4.0","2054"
"1783","3.0","3.0","12","10","1112","4.0","2.0","167","4.0","2054"
"1784","3.0","3.0","12","10","1112","4.0","2.0","168","4.0","2054"
"1785","3.0","3.0","12","10","1113","4.0","2.0","169","4.0","2054"
"1786","3.0","3.0","12","10","1114","4.0","2.0","170","4.0","2054"
"1787","3.0","3.0","12","10","1117","4.0","2.0","171","4.0","2054"
"1788","3.0","3.0","12","10","1118","4.0","2.0","172","4.0","2054"
"1789","3.0","3.0","12","10","1119","4.0","2.0","173","4.0","2054"
"1790","3.0","3.0","12","10","1119","4.0","2.0","174","4.0","2054"
"1791","3.0","3.0","12","10","1122","4.0","2.0","175","4.0","2054"
"1792","3.0","3.0","12","10","1123","4.0","2.0","176","4.0","2054"
"1793","3.0","3.0","12","10","1124","4.0","2.0","177","4.0","2054"
"1794","3.0","3.0","12","10","1126","4.0","2.0","178","4.0","2054"
"1795","3.0","3.0","12","10","1127","4.0","2.0","179","4.0","2054"
"1796","3.0","3.0","12","10","1128","4.0","2.0","180","4.0","2054"
"1797","3.0","3.0","12","10","1130","4.0","2.0","181","4.0","2054"
"1798","3.0","3.0","12","10","1131","4.0","2.0","182","4.0","2054"
"1799","3.0","3.0","12","10","1132","4.0","2.0","183","4.0","2054"
"1800","3.0","3.0","12","10","1132","4.0","2.0","184","4.0","2054"
"1801","3.0","3.0","12","10","1133","4.0","2.0","185","4.0","2054"
"1802","3.0","3.0","12","10","1134","4.0","2.0","186","4.0","2054"
"1803","3.0","3.0","12","10","1134","4.0","2.0","187","4.0","2054"
"1804","3.0","3.0","12","10","1135","4.0","2.0","188","4.0","2054"
"1805","3.0","3.0","12","10","1135","4.0","2.0","189","4.0","2054"
"1806","3.0","3.0","12","10","1135","4.0","2.0","190","4.0","2054"
"1807","3.0","3.0","12","10","1136","4.0","2.0","191","4.0","2054"
"1808","3.0","3.0","12","10","1137","4.0","2.0","192","4.0","2054"
"1809","3.0","3.0","12","10","1138","4.0","2.0","193","4.0","2054"
"1810","3.0","3.0","12","10","1139","4.0","2.0","194","4.0","2054"
"1811","3.0","3.0","12","10","1139","4.0","2.0","195","4.0","2054"
"1812","3.0","3.0","12","10","1139","4.0","2.0","196","4.0","2054"
"1813","3.0","3.0","12","10","1144","4.0","2.0","197","4.0","2054"
"1814","3.0","3.0","12","10","1144","4.0","2.0","198","4.0","2054"
"1815","3.0","3.0","12","10","1145","4.0","2.0","199","4.0","2054"
"1816","3.0","3.0","12","10","1145","4.0","2.0","200","4.0","2054"
"1817","3.0","3.0","12","10","1145","4.0","2.0","201","4.0","2054"
"1818","3.0","3.0","12","10","1146","4.0","2.0","202","4.0","2054"
"1819","3.0","3.0","12","10","1148","4.0","2.0","203","4.0","2054"
"1820","3.0","3.0","12","10","1148","4.0","2.0","204","4.0","2054"
"1821","3.0","3.0","12","10","1148","4.0","2.0","205","4.0","2054"
"1822","3.0","3.0","12","10","1149","4.0","2.0","206","4.0","2054"
"1823","3.0","3.0","12","10","1149","4.0","2.0","207","4.0","2054"
"1824","3.0","3.0","12","10","1149","4.0","2.0","208","4.0","2054"
"1825","3.0","3.0","12","10","1149","4.0","2.0","209","4.0","2054"
"1826","3.0","3.0","12","10","1150","4.0","2.0","210","4.0","2054"
"1827","3.0","3.0","12","10","1150","4.0","2.0","211","4.0","2054"
"1828","3.0","3.0","12","10","1150","4.0","2.0","212","4.0","2054"
"1829","3.0","3.0","12","10","1150","4.0","2.0","213","4.0","2054"
"1830","3.0","3.0","12","10","1151","4.0","2.0","214","4.0","2054"
"1831","3.0","3.0","12","10","1151","4.0","2.0","215","4.0","2054"
"1832","3.0","3.0","12","10","1152","4.0","2.0","216","4.0","2054"
"1833","3.0","3.0","12","10","1153","4.0","2.0","217","4.0","2054"
"1834","3.0","3.0","12","10","1153","4.0","2.0","218","4.0","2054"
"1835","3.0","3.0","12","10","1154","4.0","2.0","219","4.0","2054"
"1836","3.0","3.0","12","10","1154","4.0","2.0","220","4.0","2054"
"1837","3.0","3.0","12","10","1154","4.0","2.0","221","4.0","2054"
"1838","3.0","3.0","12","10","1154","4.0","2.0","222","4.0","2054"
"1839","3.0","3.0","12","10","1154","4.0","2.0","223","4.0","2054"
"1840","3.0","3.0","12","10","1156","4.0","2.0","224","4.0","2054"
"1841","3.0","3.0","12","10","1159","4.0","2.0","225","4.0","2054"
"1842","3.0","3.0","12","10","1160","4.0","2.0","226","4.0","2054"
"1843","3.0","3.0","12","10","1160","4.0","2.0","227","4.0","2054"
"1844","3.0","3.0","12","10","1160","4.0","2.0","228","4.0","2054"
"1845","3.0","3.0","12","10","1161","4.0","2.0","229","4.0","2054"
"1846","3.0","3.0","12","10","1161","4.0","2.0","230","4.0","2054"
"1847","3.0","3.0","12","10","1161","4.0","2.0","231","4.0","2054"
"1848","3.0","3.0","12","10","1162","4.0","2.0","232","4.0","2054"
"1849","3.0","3.0","12","10","1162","4.0","2.0","233","4.0","2054"
"1850","3.0","3.0","12","10","1164","4.0","2.0","234","4.0","2054"
"1851","3.0","3.0","12","10","1164","4.0","2.0","235","4.0","2054"
"1852","3.0","3.0","12","10","1166","4.0","2.0","236","4.0","2054"
"1853","3.0","3.0","12","10","1166","4.0","2.0","237","4.0","2054"
"1854","3.0","3.0","12","10","1166","4.0","2.0","238","4.0","2054"
"1855","3.0","3.0","12","10","1167","4.0","2.0","239","4.0","2054"
"1856","3.0","3.0","12","10","1167","4.0","2.0","240","4.0","2054"
"1857","3.0","3.0","12","10","1168","4.0","2.0","241","4.0","2054"
"1858","3.0","3.0","12","10","1168","4.0","2.0","242","4.0","2054"
"1859","3.0","3.0","12","10","1168","4.0","2.0","243","4.0","2054"
"1860","3.0","3.0","12","10","1169","4.0","2.0","244","4.0","2054"
"1861","3.0","3.0","12","10","1170","4.0","2.0","245","4.0","2054"
"1862","3.0","3.0","12","10","1171","4.0","2.0","246","4.0","2054"
"1863","3.0","3.0","12","10","1172","4.0","2.0","247","4.0","2054"
"1864","3.0","3.0","12","10","1173","4.0","2.0","248","4.0","2054"
"1865","3.0","3.0","12","10","1174","4.0","2.0","249","4.0","2054"
"1866","3.0","3.0","12","10","1174","4.0","2.0","250","4.0","2054"
"1867","3.0","3.0","12","10","1175","4.0","2.0","251","4.0","2054"
"1868","3.0","3.0","12","10","1175","4.0","2.0","252","4.0","2054"
"1869","3.0","3.0","12","10","1175","4.0","2.0","253","4.0","2054"
"1870","3.0","3.0","12","10","1176","4.0","2.0","254","4.0","2054"
"1871","3.0","3.0","12","10","1176","4.0","2.0","255","4.0","2054"
"1872","3.0","3.0","12","10","1176","4.0","2.0","256","4.0","2054"
"1873","3.0","3.0","12","10","1176","4.0","2.0","257","4.0","2054"
"1874","3.0","3.0","12","10","1177","4.0","2.0","258","4.0","2054"
"1875","3.0","3.0","12","10","1177","4.0","2.0","259","4.0","2054"
"1876","3.0","3.0","12","10","1180","4.0","2.0","260","4.0","2054"
"1877","3.0","3.0","12","10","1180","4.0","2.0","261","4.0","2054"
"1878","3.0","3.0","12","10","1180","4.0","2.0","262","4.0","2054"
"1879","3.0","3.0","12","10","1180","4.0","2.0","263","4.0","2054"
"1880","3.0","3.0","12","10","1181","4.0","2.0","264","4.0","2054"
"1881","3.0","3.0","12","10","1182","4.0","2.0","265","4.0","2054"
"1882","3.0","3.0","12","10","1182","4.0","2.0","266","4.0","2054"
"1883","3.0","3.0","12","10","1182","4.0","2.0","267","4.0","2054"
"1884","3.0","3.0","12","10","1182","4.0","2.0","268","4.0","2054"
"1885","3.0","3.0","12","10","1182","4.0","2.0","269","4.0","2054"
"1886","3.0","3.0","12","10","1183","4.0","2.0","270","4.0","2054"
"1887","3.0","3.0","12","10","1183","4.0","2.0","271","4.0","2054"
"1888","3.0","3.0","12","10","1183","4.0","2.0","272","4.0","2054"
"1889","3.0","3.0","12","10","1184","4.0","2.0","273","4.0","2054"
"1890","3.0","3.0","12","10","1184","4.0","2.0","274","4.0","2054"
"1891","3.0","3.0","12","10","1184","4.0","2.0","275","4.0","2054"
"1892","3.0","3.0","12","10","1184","4.0","2.0","276","4.0","2054"
"1893","3.0","3.0","12","10","1185","4.0","2.0","277","4.0","2054"
"1894","3.0","3.0","12","10","1186","4.0","2.0","278","4.0","2054"
"1895","3.0","3.0","12","10","1186","4.0","2.0","279","4.0","2054"
"1896","3.0","3.0","12","10","1186","4.0","2.0","280","4.0","2054"
"1897","3.0","3.0","12","10","1186","4.0","2.0","281","4.0","2054"
"1898","3.0","3.0","12","10","1187","4.0","2.0","282","4.0","2054"
"1899","3.0","3.0","12","10","1188","4.0","2.0","283","4.0","2054"
"1900","3.0","3.0","12","10","1188","4.0","2.0","284","4.0","2054"
"1901","3.0","3.0","12","10","1190","4.0","2.0","285","4.0","2054"
"1902","3.0","3.0","12","10","1192","4.0","2.0","286","4.0","2054"
"1903","3.0","3.0","12","10","1193","4.0","2.0","287","4.0","2054"
"1904","3.0","3.0","12","10","1194","4.0","2.0","288","4.0","2054"
"1905","3.0","3.0","12","10","1194","4.0","2.0","289","4.0","2054"
"1906","3.0","3.0","12","10","1194","4.0","2.0","290","4.0","2054"
"1907","3.0","3.0","12","10","1194","4.0","2.0","291","4.0","2054"
"1908","3.0","3.0","12","10","1194","4.0","2.0","292","4.0","2054"
"1909","3.0","3.0","12","10","1195","4.0","2.0","293","4.0","2054"
"1910","3.0","3.0","12","10","1195","4.0","2.0","294","4.0","2054"
"1911","3.0","3.0","12","10","1196","4.0","2.0","295","4.0","2054"
"1912","3.0","3.0","12","10","1196","4.0","2.0","296","4.0","2054"
"1913","3.0","3.0","12","10","1197","4.0","2.0","297","4.0","2054"
"1914","3.0","3.0","12","10","1197","4.0","2.0","298","4.0","2054"
"1915","3.0","3.0","12","10","1197","4.0","2.0","299","4.0","2054"
"1916","3.0","3.0","12","10","1198","4.0","2.0","300","4.0","2054"
"1917","3.0","3.0","12","10","1199","4.0","2.0","301","4.0","2054"
"1918","3.0","3.0","12","10","1200","4.0","2.0","302","4.0","2054"
"1919","3.0","3.0","12","10","1200","4.0","2.0","303","4.0","2054"
"1920","3.0","3.0","12","10","1201","4.0","2.0","304","4.0","2054"
"1921","3.0","3.0","12","10","1201","4.0","2.0","305","4.0","2054"
"1922","3.0","3.0","12","10","1201","4.0","2.0","306","4.0","2054"
"1923","3.0","3.0","12","10","1204","4.0","2.0","307","4.0","2054"
"1924","3.0","3.0","12","10","1204","4.0","2.0","308","4.0","2054"
"1925","3.0","3.0","12","10","1207","4.0","2.0","309","4.0","2054"
"1926","3.0","3.0","12","10","1207","4.0","2.0","310","4.0","2054"
"1927","3.0","3.0","12","10","1208","4.0","2.0","311","4.0","2054"
"1928","3.0","3.0","12","10","1209","4.0","2.0","312","4.0","2054"
"1929","3.0","3.0","12","10","1209","4.0","2.0","313","4.0","2054"
"1930","3.0","3.0","12","10","1210","4.0","2.0","314","4.0","2054"
"1931","3.0","3.0","12","10","1210","4.0","2.0","315","4.0","2054"
"1932","3.0","3.0","12","10","1210","4.0","2.0","316","4.0","2054"
"1933","3.0","3.0","12","10","1211","4.0","2.0","317","4.0","2054"
"1934","3.0","3.0","12","10","1211","4.0","2.0","318","4.0","2054"
"1935","3.0","3.0","12","10","1211","4.0","2.0","319","4.0","2054"
"1936","3.0","3.0","12","10","1212","4.0","2.0","320","4.0","2054"
"1937","3.0","3.0","12","10","1212","4.0","2.0","321","4.0","2054"
